,price
13979,490000
13980,410000
13981,448000
13982,435000
13983,487000
13984,230000
13985,279000
13986,308000
13987,650000
13988,500007
13989,739999
13990,885000
13991,340000
13992,225000
13993,629950
13994,525000
13995,783500
13996,660000
13997,495500
13998,207500
13999,600000
14000,695000
14001,359000
14002,460000
14003,755000
14004,500000
14005,695000
14006,362000
14007,455800
14008,369500
14009,350000
14010,450000
14011,515000
14012,420000
14013,549995
14014,424000
14015,855000
14016,438500
14017,378000
14018,503000
14019,280000
14020,760000
14021,384950
14022,2500000
14023,249000
14024,1000750
14025,875000
14026,601000
14027,679000
14028,698000
14029,535000
14030,205000
14031,645000
14032,1060000
14033,615000
14034,415000
14035,962000
14036,230000
14037,625000
14038,520000
14039,275053
14040,646000
14041,518000
14042,420000
14043,1465000
14044,353000
14045,594000
14046,1563100
14047,490000
14048,405000
14049,962000
14050,352500
14051,246000
14052,401000
14053,434900
14054,239000
14055,403000
14056,459950
14057,2250000
14058,248000
14059,347500
14060,682000
14061,535000
14062,120000
14063,709000
14064,192000
14065,420000
14066,690000
14067,1010000
14068,270000
14069,950000
14070,215000
14071,490000
14072,410000
14073,610000
14074,775000
14075,435000
14076,499000
14077,439500
14078,427500
14079,550000
14080,504975
14081,229950
14082,570000
14083,390000
14084,1165000
14085,354000
14086,225000
14087,220000
14088,299000
14089,586000
14090,613000
14091,808250
14092,900000
14093,485000
14094,350000
14095,265000
14096,355000
14097,445000
14098,510000
14099,338800
14100,765000
14101,425000
14102,477590
14103,605000
14104,450000
14105,175000
14106,679990
14107,286000
14108,450000
14109,338000
14110,268450
14111,775000
14112,143000
14113,1165000
14114,1355000
14115,2400000
14116,330000
14117,499950
14118,305000
14119,782000
14120,475000
14121,995000
14122,265000
14123,345000
14124,249950
14125,245000
14126,336000
14127,271900
14128,619500
14129,520000
14130,680000
14131,405000
14132,406650
14133,630500
14134,550000
14135,460458
14136,350000
14137,653450
14138,670000
14139,380000
14140,415000
14141,575000
14142,395000
14143,449250
14144,240000
14145,700000
14146,284000
14147,231000
14148,328000
14149,515000
14150,865000
14151,224500
14152,450000
14153,1100000
14154,1550000
14155,255000
14156,355000
14157,294700
14158,310000
14159,340000
14160,840000
14161,330000
14162,355000
14163,345000
14164,759600
14165,1440000
14166,419995
14167,557000
14168,229950
14169,300000
14170,449000
14171,750000
14172,375000
14173,585000
14174,397380
14175,375000
14176,354000
14177,252750
14178,459000
14179,185000
14180,650000
14181,390000
14182,392500
14183,695000
14184,715000
14185,397950
14186,339000
14187,732000
14188,363000
14189,480000
14190,295000
14191,519000
14192,545000
14193,569950
14194,204995
14195,165000
14196,314900
14197,798000
14198,345000
14199,576250
14200,315000
14201,294000
14202,445000
14203,270000
14204,439950
14205,325000
14206,1025000
14207,250000
14208,310000
14209,141800
14210,775000
14211,1078000
14212,815000
14213,1050000
14214,265000
14215,430000
14216,290500
14217,780000
14218,415000
14219,245000
14220,322200
14221,358500
14222,430000
14223,398000
14224,450000
14225,470000
14226,533380
14227,525000
14228,675000
14229,706000
14230,685000
14231,594000
14232,610000
14233,210000
14234,460000
14235,365000
14236,589500
14237,310000
14238,2200000
14239,600000
14240,675000
14241,369000
14242,235000
14243,245000
14244,1335000
14245,260000
14246,530000
14247,450000
14248,360500
14249,875000
14250,664000
14251,625000
14252,406430
14253,699000
14254,577000
14255,460000
14256,589000
14257,205425
14258,360000
14259,744500
14260,355000
14261,1660000
14262,589000
14263,333000
14264,475000
14265,459500
14266,530000
14267,415000
14268,840000
14269,399000
14270,415000
14271,325000
14272,432500
14273,519000
14274,319000
14275,477000
14276,512000
14277,449000
14278,510000
14279,750000
14280,435000
14281,500000
14282,660000
14283,775000
14284,531000
14285,1850000
14286,655000
14287,549000
14288,275000
14289,875000
14290,595000
14291,1015000
14292,280000
14293,429000
14294,570000
14295,445000
14296,842500
14297,500000
14298,787888
14299,258900
14300,263500
14301,435000
14302,543000
14303,550000
14304,275000
14305,403000
14306,520000
14307,300000
14308,360000
14309,345000
14310,337000
14311,586500
14312,270000
14313,510000
14314,525000
14315,1865000
14316,400000
14317,708000
14318,315000
14319,272000
14320,765000
14321,600000
14322,698000
14323,286000
14324,345000
14325,500000
14326,747000
14327,412000
14328,210000
14329,299000
14330,820000
14331,330000
14332,800000
14333,275000
14334,418000
14335,912000
14336,545800
14337,1325000
14338,567000
14339,445000
14340,285000
14341,885000
14342,414050
14343,576000
14344,625000
14345,385000
14346,280000
14347,396000
14348,918000
14349,1898000
14350,959000
14351,204000
14352,213000
14353,577000
14354,1038000
14355,460000
14356,632500
14357,325000
14358,660000
14359,335000
14360,424000
14361,162950
14362,870000
14363,246000
14364,180000
14365,330000
14366,332000
14367,582000
14368,383000
14369,449950
14370,630000
14371,585000
14372,306000
14373,425000
14374,238000
14375,452000
14376,400000
14377,361500
14378,178500
14379,792500
14380,380000
14381,376000
14382,775000
14383,465000
14384,409124
14385,397000
14386,385000
14387,500000
14388,540000
14389,670000
14390,340000
14391,625000
14392,291000
14393,450000
14394,420250
14395,801000
14396,512500
14397,1079000
14398,187000
14399,475000
14400,952000
14401,165000
14402,365000
14403,321000
14404,285000
14405,316750
14406,661000
14407,799000
14408,775000
14409,539000
14410,589900
14411,275000
14412,615000
14413,265000
14414,715000
14415,201000
14416,517000
14417,1035000
14418,350000
14419,359500
14420,399000
14421,850000
14422,910000
14423,2250000
14424,699999
14425,583000
14426,382500
14427,435000
14428,420000
14429,622200
14430,600000
14431,1135000
14432,209995
14433,334000
14434,205000
14435,500000
14436,230000
14437,667750
14438,375000
14439,255000
14440,450000
14441,625000
14442,603000
14443,435000
14444,175000
14445,545000
14446,152000
14447,539500
14448,935000
14449,475000
14450,225000
14451,199500
14452,830000
14453,1375000
14454,525000
14455,1052000
14456,330000
14457,660000
14458,410000
14459,1950000
14460,355000
14461,322500
14462,1350000
14463,249000
14464,415000
14465,830000
14466,477500
14467,394000
14468,289000
14469,591000
14470,736500
14471,870515
14472,720000
14473,530000
14474,905000
14475,710000
14476,760000
14477,164808
14478,245000
14479,1225000
14480,323000
14481,505000
14482,529999
14483,353000
14484,632000
14485,263000
14486,355000
14487,1450000
14488,352000
14489,518000
14490,275000
14491,579000
14492,194990
14493,555000
14494,552500
14495,230000
14496,310000
14497,219000
14498,588500
14499,346900
14500,359000
14501,430000
14502,250000
14503,265000
14504,182500
14505,595000
14506,655000
14507,330000
14508,770000
14509,461000
14510,715000
14511,304700
14512,139000
14513,250000
14514,253000
14515,1250000
14516,1785000
14517,620000
14518,631625
14519,375000
14520,980000
14521,292000
14522,957000
14523,445000
14524,315000
14525,490000
14526,550000
14527,300000
14528,295000
14529,419500
14530,386500
14531,614950
14532,649500
14533,310000
14534,304000
14535,415000
14536,600000
14537,1735000
14538,287500
14539,819000
14540,500000
14541,280000
14542,285000
14543,330000
14544,870000
14545,278000
14546,759900
14547,277000
14548,600000
14549,525000
14550,725000
14551,921000
14552,300000
14553,489950
14554,257000
14555,579000
14556,350000
14557,272500
14558,425000
14559,480000
14560,665000
14561,485000
14562,620000
14563,167000
14564,841000
14565,490500
14566,277950
14567,244000
14568,530000
14569,420000
14570,260000
14571,580000
14572,763000
14573,720000
14574,375000
14575,225000
14576,880000
14577,307550
14578,525000
14579,476800
14580,530000
14581,319000
14582,719000
14583,599000
14584,330000
14585,449000
14586,625000
14587,465000
14588,379600
14589,454900
14590,475000
14591,790000
14592,194000
14593,739000
14594,510000
14595,530000
14596,673200
14597,262000
14598,439500
14599,585000
14600,660000
14601,260000
14602,800000
14603,245000
14604,490000
14605,589950
14606,302000
14607,508000
14608,275500
14609,225000
14610,300000
14611,340000
14612,695000
14613,199950
14614,509000
14615,700000
14616,299000
14617,390000
14618,420000
14619,475000
14620,150000
14621,535000
14622,459000
14623,355000
14624,857500
14625,325000
14626,292500
14627,569950
14628,859000
14629,475000
14630,510000
14631,248500
14632,361810
14633,517000
14634,360000
14635,196000
14636,350000
14637,524950
14638,665000
14639,328000
14640,548000
14641,625000
14642,632925
14643,310000
14644,225000
14645,1450000
14646,935000
14647,550000
14648,1370000
14649,423000
14650,785000
14651,490000
14652,275000
14653,855000
14654,822500
14655,600000
14656,700000
14657,339000
14658,576000
14659,435000
14660,380000
14661,795000
14662,357823
14663,920000
14664,681000
14665,379500
14666,600000
14667,397000
14668,269950
14669,210000
14670,473000
14671,309000
14672,515055
14673,970000
14674,287653
14675,440000
14676,651100
14677,338000
14678,181000
14679,1200000
14680,961000
14681,425000
14682,230000
14683,353000
14684,674950
14685,879000
14686,341000
14687,221000
14688,268500
14689,490000
14690,405000
14691,654300
14692,256750
14693,492000
14694,602000
14695,337500
14696,335000
14697,225000
14698,424500
14699,878000
14700,272000
14701,635000
14702,445000
14703,545000
14704,1280000
14705,344950
14706,690000
14707,475300
14708,514000
14709,482500
14710,372000
14711,247300
14712,220000
14713,712500
14714,170000
14715,539000
14716,920000
14717,375000
14718,435000
14719,790000
14720,320000
14721,825000
14722,548050
14723,1065000
14724,598800
14725,492000
14726,675000
14727,225000
14728,317000
14729,925000
14730,630000
14731,715000
14732,265000
14733,500000
14734,515000
14735,375000
14736,465000
14737,357000
14738,284000
14739,375000
14740,740000
14741,485000
14742,640000
14743,710000
14744,260000
14745,147500
14746,575000
14747,500000
14748,615000
14749,968000
14750,557000
14751,1305000
14752,640000
14753,325000
14754,749000
14755,390000
14756,350000
14757,500000
14758,225000
14759,379000
14760,799000
14761,450000
14762,411500
14763,510000
14764,1050000
14765,312620
14766,150000
14767,268000
14768,580000
14769,338995
14770,575000
14771,310000
14772,330000
14773,1550000
14774,958000
14775,510000
14776,451000
14777,194000
14778,353000
14779,935000
14780,350000
14781,628000
14782,1535000
14783,575000
14784,679000
14785,480000
14786,650000
14787,710000
14788,425000
14789,425000
14790,155000
14791,1325000
14792,545000
14793,1295000
14794,820000
14795,623000
14796,310000
14797,432000
14798,827000
14799,599000
14800,805000
14801,405000
14802,587500
14803,445000
14804,645000
14805,1088000
14806,340000
14807,427000
14808,418500
14809,227950
14810,305000
14811,980000
14812,417250
14813,296500
14814,850000
14815,335000
14816,465000
14817,215000
14818,249500
14819,760000
14820,850000
14821,100000
14822,630000
14823,392000
14824,732500
14825,579000
14826,639500
14827,279000
14828,295000
14829,244500
14830,350000
14831,420000
14832,1691000
14833,319502
14834,330000
14835,441750
14836,235000
14837,275000
14838,299000
14839,434975
14840,300000
14841,1175000
14842,370000
14843,380000
14844,550700
14845,390000
14846,900000
14847,300000
14848,436110
14849,425000
14850,499000
14851,345000
14852,900000
14853,813000
14854,405100
14855,565000
14856,100000
14857,292500
14858,202000
14859,279500
14860,627000
14861,770000
14862,200000
14863,270000
14864,499000
14865,249000
14866,415000
14867,305000
14868,464000
14869,460000
14870,1680000
14871,157500
14872,510000
14873,649000
14874,625000
14875,749000
14876,505000
14877,260000
14878,199000
14879,255000
14880,710500
14881,545000
14882,469000
14883,699000
14884,410000
14885,872500
14886,311000
14887,1080000
14888,183500
14889,315000
14890,390000
14891,840000
14892,286950
14893,1045000
14894,665000
14895,575000
14896,695000
14897,635000
14898,230000
14899,465500
14900,640000
14901,440500
14902,366750
14903,248500
14904,295000
14905,299950
14906,450000
14907,945800
14908,519000
14909,502000
14910,378000
14911,269950
14912,580000
14913,330000
14914,608000
14915,690000
14916,525000
14917,252000
14918,205000
14919,394000
14920,500000
14921,430000
14922,750000
14923,589000
14924,963990
14925,562500
14926,925000
14927,165000
14928,1142000
14929,914154
14930,335000
14931,365000
14932,232000
14933,378000
14934,465000
14935,585000
14936,539950
14937,335000
14938,446500
14939,580000
14940,610000
14941,555000
14942,514500
14943,470000
14944,472000
14945,300000
14946,810000
14947,397000
14948,990000
14949,584999
14950,775000
14951,327000
14952,495000
14953,930000
14954,425000
14955,675000
14956,635000
14957,325000
14958,615000
14959,268500
14960,325000
14961,260000
14962,300000
14963,591000
14964,345000
14965,206000
14966,852000
14967,305000
14968,465000
14969,312000
14970,896000
14971,2450000
14972,450000
14973,260000
14974,614285
14975,770000
14976,425000
14977,847000
14978,615000
14979,480000
14980,594950
14981,240000
14982,890000
14983,517850
14984,410000
14985,860000
14986,542500
14987,215000
14988,198500
14989,900000
14990,725000
14991,1688000
14992,252500
14993,1315000
14994,81000
14995,425000
14996,450000
14997,880000
14998,275000
14999,251100
15000,625000
15001,380000
15002,317950
15003,164000
15004,305000
15005,209000
15006,696000
15007,745000
15008,283700
15009,677900
15010,689000
15011,312500
15012,596000
15013,342000
15014,1388000
15015,1789950
15016,364000
15017,625000
15018,440000
15019,339000
15020,299950
15021,283000
15022,283500
15023,622000
15024,1600000
15025,381000
15026,234000
15027,345000
15028,252000
15029,652500
15030,440000
15031,639000
15032,480000
15033,483500
15034,355000
15035,626000
15036,490000
15037,725000
15038,600000
15039,645000
15040,705000
15041,875000
15042,530000
15043,390000
15044,315000
15045,1875000
15046,270000
15047,226450
15048,170000
15049,726500
15050,426500
15051,630000
15052,170000
15053,320000
15054,490000
15055,308000
15056,215000
15057,520000
15058,250000
15059,192500
15060,291000
15061,219000
15062,438000
15063,1419000
15064,620000
15065,545000
15066,255000
15067,3400000
15068,380000
15069,629500
15070,485000
15071,434000
15072,287000
15073,342000
15074,535000
15075,300000
15076,670000
15077,717000
15078,380600
15079,540000
15080,505000
15081,455000
15082,399950
15083,436500
15084,432500
15085,225000
15086,85000
15087,729000
15088,1250000
15089,892500
15090,925000
15091,1406890
15092,395000
15093,325000
15094,480000
15095,401000
15096,340000
15097,330000
15098,255000
15099,228800
15100,353000
15101,585188
15102,726000
15103,595000
15104,187000
15105,975000
15106,178000
15107,245000
15108,1300000
15109,397500
15110,585000
15111,350000
15112,499000
15113,490000
15114,405000
15115,874150
15116,360000
15117,532000
